46.878503401	bl
46.888412698	h
47.107097506	h
47.303900227	bl
47.314036281	b
47.327074830	h
47.542335601	h
47.703469388	s
47.741904762	bl
47.750317460	h
47.760362812	b
47.952562358	h
48.168163265	bl
48.179750567	h
48.395510204	h
48.416961451	b
48.615623583	s
48.618503401	h
48.624852608	bl
48.649002268	b
48.828888889	h
49.050181406	bl
49.052335601	h
49.091020408	b
49.267845805	h
49.463786848	s
49.488662132	bl
49.494671202	h
49.693197279	h
49.917392290	bl
49.917823129	h
49.940725624	b
50.127528345	h
50.332562358	s
50.344807256	h
50.358616780	bl
50.545419501	h
50.773038549	h
50.793197279	bl
50.797913832	b
50.992222222	h
51.211768707	h
51.216213152	s
51.219818594	b
51.237641723	bl
51.415941043	h
51.636009070	h
51.659319728	bl
51.862358277	h
51.875600907	b
52.091496599	s
52.091972789	b
52.093673469	h
52.108253968	bl
52.301995465	h
52.519614512	h
52.536303855	bl
52.562970522	b
52.747755102	h
52.957641723	h
52.965578231	s
52.986893424	bl
53.168027211	h
53.392721088	b
53.410725624	h
53.426417234	bl
53.634285714	h
53.792131519	s
53.851859410	bl
53.863061224	h
54.067346939	h
54.261111111	bl
54.276077098	h
54.281609977	b
54.493401361	h
54.667392290	s
54.695532880	bl
54.718276644	h
54.724512472	b
54.930453515	h
55.122086168	bl
55.140340136	h
55.348208617	h
55.365600907	b
55.567596372	h
55.568707483	s
55.581995465	bl
55.599024943	b
55.783151927	h
56.011088435	h
56.021451247	bl
56.088231293	b
56.220589569	h
56.433696145	s
56.439591837	bl
56.442993197	h
56.652199546	h
56.879977324	bl
56.882290249	h
56.919002268	b
57.105759637	h
57.310589569	bl
57.319637188	s
57.325056689	h
57.554285714	h
57.712018141	b
57.745941043	bl
57.783129252	h
57.998956916	h
58.148344671	s
58.174126984	bl
58.189478458	b
58.212970522	h
58.417006803	h
58.611700680	bl
58.629841270	h
58.847936508	h
58.856031746	b
59.035170068	s
59.046258503	bl
59.063333333	h
59.090090703	b
59.290362812	h
59.477981859	bl
59.513809524	h
59.519251701	b
59.732244898	h
59.901836735	s
59.931065760	bl
59.954308390	h
60.172517007	h
60.362857143	b
60.363650794	bl
60.385487528	h
60.593877551	h
60.737233560	s
60.793968254	bl
60.814943311	h
61.038662132	h
61.219433107	bl
61.231065760	b
61.248435374	h
61.457755102	h
61.652993197	s
61.664875283	b
61.666326531	bl
61.670521542	h
61.893242630	h
62.095215420	bl
62.111746032	h
62.308956916	b
62.323968254	h
62.541496599	h
62.542675737	bl
62.543038549	s
62.546621315	b
62.760430839	h
62.971360544	h
62.971746032	b
62.972471655	bl
63.190249433	h
63.348594104	s
63.404625850	h
63.413968254	bl
63.617074830	h
63.810907029	bl
63.831269841	h
63.871814059	b
64.054104308	h
64.264421769	bl
64.264467120	s
64.273492063	h
64.492811791	h
64.703922902	bl
64.718117914	h
64.729591837	b
64.941927438	h
65.146394558	s
65.155827664	b
65.160634921	h
65.166235828	bl
65.375124717	h
65.588707483	s
65.588911565	b
65.591768707	h
65.601882086	bl
65.794421769	s
65.805691610	h
66.012630385	bl
66.016417234	s
66.024716553	h
66.028299320	b
66.233061224	s
66.236757370	h
66.448866213	bl
66.455873016	h
66.481836735	b
66.670045351	h
66.884784580	bl
66.890158730	h
66.895646259	s
67.109591837	h
67.327641723	bl
67.328095238	b
67.341859410	h
67.545804989	h
67.734013605	s
67.768458050	bl
67.770770975	h
67.984172336	h
68.186893424	bl
68.205283447	b
68.217845805	h
68.431315193	h
68.609024943	s
68.618163265	bl
68.649931973	h
68.863197279	h
69.053537415	bl
69.081337868	h
69.290000000	h
69.293401361	b
69.454535147	s
69.499750567	bl
69.504081633	h
69.713514739	h
69.899297052	b
69.928639456	bl
69.940907029	h
70.140362812	h
70.347369615	s
70.356666667	h
70.369795918	bl
70.566417234	h
70.783015873	h
70.788594104	b
70.799070295	bl
70.990770975	h
71.195351474	s
71.209501134	h
71.244353741	bl
71.422562358	h
71.642244898	h
71.652539683	bl
71.658049887	b
71.873106576	h
72.057959184	s
72.073083900	bl
72.106553288	h
72.324036281	h
72.502426304	bl
72.540544218	h
72.739909297	b
72.761609977	h
72.938276644	s
72.958321995	bl
72.977641723	h
73.191088435	h
73.377052154	bl
73.408707483	b
73.429909297	h
73.623197279	h
73.834104308	bl
73.837324263	s
73.842766440	h
74.060929705	h
74.253945578	b
74.264693878	bl
74.283877551	h
74.507981859	h
74.684421769	s
74.701904762	bl
74.738707483	h
74.953650794	h
75.129569161	b
75.153877551	bl
75.166281179	h
75.378979592	h
75.566031746	s
75.589705215	bl
75.598594104	h
75.805283447	h
76.013650794	bl
76.028163265	h
76.208163265	b
76.236643991	h
76.416780045	s
76.444625850	bl
76.449387755	h
76.659931973	h
76.866553288	b
76.878412698	h
76.886190476	bl
77.095464853	h
77.296281179	s
77.307732426	bl
77.313424036	h
77.528072562	h
77.747346939	bl
77.747959184	h
77.762312925	b
77.975442177	h
78.155895692	s
78.191337868	bl
78.199478458	h
78.416281179	h
78.630317460	h
78.632970522	bl
78.639092971	b
78.840226757	h
79.063446712	h
79.067256236	s
79.076780045	bl
79.280204082	h
79.489863946	s
79.496643991	h
79.499659864	bl
79.691587302	s
79.710975057	h
79.711473923	b
79.900952381	s
79.925056689	bl
79.930362812	h
80.122358277	s
80.137165533	h
80.346666667	bl
80.351791383	h
80.363537415	b
80.565714286	h
80.781609977	bl
80.788594104	h
80.813900227	s
81.001088435	h
81.219092971	b
81.228231293	bl
81.228752834	h
81.473582766	h
81.657006803	bl
81.674240363	h
81.684739229	s
81.888956916	h
82.097936508	b
82.107278912	bl
82.108571429	h
82.326916100	h
82.530204082	bl
82.542494331	h
82.547392290	s
82.758820862	h
82.972879819	bl
82.978208617	h
83.191383220	h
83.207868481	b
83.413424036	h
83.418231293	bl
83.423605442	s
83.627369615	h
83.841972789	bl
83.842471655	b
83.843492063	h
84.059478458	h
84.261428571	s
84.270657596	bl
84.277188209	h
84.483560091	h
84.689863946	b
84.706870748	h
84.718367347	bl
84.926326531	h
85.136870748	s
85.156009070	h
85.159183673	bl
85.357891156	h
85.560657596	b
85.587346939	h
85.595487528	bl
85.802562358	h
86.012834467	b
86.015124717	s
86.021247166	h
86.043990930	bl
86.228911565	h
86.457505669	h
86.459501134	b
86.465623583	bl
86.675215420	h
86.885850340	b
86.890498866	bl
86.891473923	h
86.935124717	s
87.103514739	h
87.327460317	h
87.328979592	bl
87.344081633	b
87.577959184	h
87.758979592	s
87.769092971	bl
87.772607710	h
87.992471655	h
88.185215420	bl
88.196689342	b
88.211564626	h
88.428911565	h
88.623832200	bl
88.632607710	s
88.653106576	h
88.866916100	h
89.037392290	b
89.054036281	bl
89.081678005	h
89.291269841	h
89.462585034	s
89.485215420	b
89.489750567	bl
89.500068027	h
89.706099773	h
89.924467120	h
89.928117914	bl
90.137845805	h
90.140045351	b
90.362358277	h
90.363287982	bl
90.364716553	s
90.378253968	b
90.589160998	h
90.791972789	bl
90.807913832	h
90.832040816	b
91.033287982	h
91.228253968	bl
91.232403628	s
91.252879819	h
91.462335601	h
91.665646259	bl
91.673764172	b
91.682108844	h
91.892585034	h
92.073764172	s
92.104852608	bl
92.111292517	h
92.329433107	h
92.509750567	b
92.542993197	h
92.554557823	bl
92.764965986	h
92.945578231	s
92.971269841	b
92.973424036	bl
92.989206349	h
93.199297052	h
93.403832200	bl
93.416961451	h
93.635442177	h
93.662562358	b
93.850476190	bl
93.852199546	h
93.866371882	s
93.886938776	b
94.064013605	h
94.287845805	h
94.296054422	bl
94.323922902	b
94.500997732	h
94.719569161	h
94.732358277	bl
94.735170068	s
94.935396825	h
95.148140590	b
95.156961451	h
95.173945578	bl
95.375192744	h
95.588367347	s
95.592766440	bl
95.600770975	h
95.817551020	h
96.022970522	bl
96.027369615	b
96.033696145	h
96.249659864	h
96.453696145	s
96.454693878	bl
96.469569161	h
96.488163265	b
96.688299320	h
96.879387755	bl
96.909637188	h
97.116235828	b
97.120566893	s
97.140022676	h
97.324988662	bl
97.346122449	s
97.348956916	b
97.351995465	h
97.572199546	h
97.753106576	bl
97.780068027	h
97.787120181	b
97.994807256	h
98.189659864	bl
98.197845805	s
98.216009070	h
98.455102041	h
98.623174603	bl
98.627505669	b
98.665442177	h
98.876235828	h
99.049523810	bl
99.055668934	s
99.094285714	h
99.311836735	h
99.476167800	bl
99.488412698	b
99.532086168	h
99.757528345	h
99.906916100	s
99.917505669	bl
99.935986395	b
99.963378685	h
100.176938776	h
100.352879819	bl
100.388321995	h
100.586689342	b
100.597278912	h
100.800045351	bl
100.800430839	s
100.815215420	h
100.821360544	b
101.032358277	h
101.241201814	bl
101.241882086	b
101.248684807	h
101.465600907	h
101.666371882	s
101.681700680	h
101.687074830	bl
101.904263039	h
102.100975057	b
102.111405896	h
102.123582766	bl
102.327709751	h
102.522811791	s
102.545736961	bl
102.548480726	h
102.765306122	h
102.958979592	b
102.977278912	bl
102.981247166	h
103.201519274	h
103.384013605	s
103.409614512	bl
103.420408163	h
103.423945578	b
103.641179138	h
103.842380952	bl
103.861473923	h
104.057074830	b
104.082448980	h
104.288934240	h
104.298095238	bl
104.306780045	b
104.307596372	s
104.504263039	h
104.730634921	h
104.740090703	bl
104.742018141	b
104.948049887	h
105.150294785	s
105.162267574	h
105.171519274	bl
105.389251701	h
105.589319728	bl
105.592267574	h
105.592290249	b
105.821088435	h
105.993197279	s
106.006870748	bl
106.034036281	h
106.245532880	h
106.452607710	h
106.453287982	bl
106.456281179	b
106.680907029	h
106.842199546	s
106.891496599	bl
106.909410431	h
106.914172336	b
107.127097506	h
107.327573696	bl
107.341247166	h
107.553265306	h
107.555804989	b
107.760408163	b
107.770340136	h
107.770476190	s
107.779251701	bl
107.979092971	h
108.199160998	bl
108.215782313	h
108.221541950	b
108.436417234	h
108.625464853	s
108.635215420	bl
108.651904762	h
108.873673469	h
109.063741497	bl
109.083424036	b
109.085646259	h
109.295668934	h
109.458662132	s
109.496417234	bl
109.515691610	h
109.731655329	h
109.915419501	bl
109.918548753	b
109.941564626	h
110.148662132	h
110.333582766	s
110.355238095	h
110.356077098	bl
110.392471655	b
110.566349206	h
110.788231293	h
110.794444444	bl
111.008979592	h
111.046598639	b
111.225487528	h
111.235079365	bl
111.237981859	s
111.286439909	b
111.443945578	h
111.663492063	h
111.675714286	bl
111.682925170	b
111.883151927	h
112.069682540	s
112.096734694	h
112.106394558	bl
112.306122449	h
112.519274376	bl
112.519727891	h
112.559410431	b
112.729569161	h
112.912879819	s
112.940929705	h
112.969342404	bl
113.157845805	h
113.367210884	h
113.391972789	b
113.394988662	bl
113.574421769	h
113.792108844	h
113.815442177	s
113.839977324	b
113.841904762	bl
114.031473923	h
114.265034014	h
114.275714286	bl
114.276984127	b
114.510929705	h
114.695873016	s
114.715419501	bl
114.721655329	b
114.745238095	h
114.959841270	h
115.151451247	bl
115.160907029	b
115.183673469	h
115.406258503	h
115.568095238	s
115.584308390	bl
115.623197279	h
115.823945578	h
116.025396825	bl
116.036417234	h
116.049750567	b
116.261882086	h
116.446077098	s
116.464625850	bl
116.483854875	h
116.699773243	h
116.900113379	bl
116.900113379	h
116.904603175	b
117.128435374	h
117.327233560	s
117.349251701	h
117.356643991	bl
117.568049887	h
117.777800454	h
117.786235828	bl
117.983741497	h
117.998027211	b
118.204444444	h
118.205759637	s
118.219682540	bl
118.414421769	h
118.623265306	h
118.631179138	b
118.648979592	bl
118.820158730	h
119.034467120	h
119.073650794	bl
119.082834467	s
119.232358277	h
119.447074830	h
119.501950113	bl
119.516167800	b
119.669002268	h
119.891859410	h
119.937414966	s
119.944126984	bl
120.109523810	h
120.332811791	h
120.361247166	b
120.367823129	bl
120.563197279	h
120.776349206	s
120.783560091	h
120.813151927	bl
121.004263039	h
121.214104308	s
121.220113379	h
121.231723356	bl
121.424444444	s
121.424852608	b
121.442244898	h
121.643401361	s
121.667664399	h
121.677868481	bl
121.862426304	s
121.875691610	h
122.088412698	bl
122.095963719	h
122.155034014	b
122.310113379	h
122.520680272	h
122.543718821	bl
122.548616780	s
122.742086168	h
122.956507937	h
122.986009070	bl
123.006235828	b
123.186077098	h
123.394421769	h
123.398956916	s
123.425442177	bl
123.588027211	h
123.786938776	h
123.861519274	b
123.867823129	bl
123.960680272	h
124.254829932	h
124.279297052	s
124.305623583	bl
124.474489796	h
124.688095238	h
124.738934240	bl
124.904467120	h
124.939569161	b
125.139750567	h
125.166916100	bl
125.168639456	s
125.330884354	h
125.564671202	h
125.608503401	bl
125.640839002	b
125.774421769	h
125.999795918	h
126.038730159	s
126.049319728	bl
126.216167800	h
126.440453515	h
126.486281179	b
126.497619048	bl
126.659047619	h
126.878140590	h
126.887845805	s
126.916553288	bl
127.090634921	h
127.315351474	h
127.343832200	b
127.349546485	bl
127.531156463	h
127.754217687	h
127.760181406	s
127.773424036	bl
127.961247166	h
128.177460317	h
128.203968254	bl
128.400272109	h
128.432562358	b
128.615759637	h
128.640272109	bl
128.650634921	s
128.831111111	h
129.054557823	h
129.071791383	bl
129.087120181	b
129.264399093	h
129.473129252	h
129.507845805	bl
129.524829932	s
129.697346939	h
129.935124717	h
129.946961451	bl
129.954308390	b
130.163990930	h
130.368095238	s
130.384920635	h
130.389501134	bl
130.608049887	h
130.827981859	bl
130.833514739	h
130.847777778	b
131.047551020	h
131.244739229	s
131.267800454	h
131.268231293	bl
131.481678005	h
131.674421769	bl
131.694467120	h
131.849251701	b
131.912086168	h
132.107278912	bl
132.119523810	s
132.128231293	h
132.337233560	h
132.530907029	bl
132.533877551	b
132.542108844	h
132.754104308	h
132.966961451	h
132.968820862	bl
132.974625850	s
133.177800454	h
133.400272109	b
133.404036281	h
133.404489796	bl
133.631972789	h
133.836009070	s
133.846530612	h
133.847845805	bl
134.064965986	h
134.270408163	b
134.290090703	bl
134.290453515	h
134.512312925	h
134.706326531	bl
134.707233560	s
134.724421769	h
134.940748299	h
135.143287982	bl
135.173650794	h
135.312335601	b
135.371814059	h
135.547913832	s
135.583877551	h
135.585623583	bl
135.790907029	h
136.001995465	bl
136.011405896	h
136.020385488	b
136.228798186	h
136.449365079	h
136.463968254	s
136.476190476	bl
136.652630385	h
136.887687075	h
136.891337868	b
136.898299320	bl
137.104331066	h
137.296598639	s
137.330612245	h
137.331655329	bl
137.547188209	h
137.741496599	bl
137.773809524	h
137.784648526	b
137.984807256	h
138.197528345	bl
138.203061224	s
138.205941043	h
138.409614512	h
138.626621315	h
138.641632653	bl
138.839455782	h
138.842630385	b
138.845079365	s
139.055578231	h
139.073628118	bl
139.076190476	s
139.272811791	h
139.500612245	h
139.509070295	bl
139.531224490	b
139.723333333	h
139.940000000	bl
139.944353741	h
139.954444444	s
140.162834467	h
140.358344671	b
140.369206349	bl
140.377505669	h
140.588594104	h
140.804444444	bl
140.808571429	h
140.810022676	s
141.023129252	h
141.230702948	bl
141.240816327	b
141.256077098	h
141.458730159	h
141.654217687	s
141.656802721	bl
141.677006803	h
141.886553288	h
142.094353741	bl
142.109863946	h
142.327936508	h
142.338390023	b
142.529569161	bl
142.537936508	h
142.580793651	s
142.760294785	h
142.970317460	h
142.990589569	bl
142.998367347	b
143.180090703	h
143.407959184	h
143.436349206	bl
143.439637188	s
143.630136054	h
143.802585034	b
143.846167800	h
143.849229025	bl
144.072086168	h
144.076870748	s
144.279342404	bl
144.288185941	s
144.308956916	h
144.517414966	h
144.682290249	b
144.731791383	bl
144.740453515	h
144.956417234	h
145.106893424	b
145.154081633	s
145.174807256	bl
145.179841270	h
145.388321995	h
145.610430839	bl
145.611451247	h
145.803038549	b
145.825714286	h
145.873741497	s
146.015351474	b
146.046371882	bl
146.050158730	h
146.063628118	s
146.255782313	h
146.481859410	bl
146.485510204	h
146.493151927	b
146.708866213	h
146.910521542	s
146.928866213	bl
146.943628118	h
147.147120181	h
147.338639456	b
147.362086168	bl
147.374535147	h
147.584897959	h
147.794625850	s
147.815079365	bl
147.818458050	h
148.031224490	h
148.206167800	b
148.249795918	bl
148.255419501	h
148.462312925	h
148.635011338	b
148.641700680	s
148.674217687	bl
148.680204082	h
148.895124717	h
149.084784580	bl
149.119319728	h
149.309387755	b
149.339795918	h
149.516553288	bl
149.525918367	b
149.549251701	h
149.550657596	s
149.758095238	h
149.965623583	bl
149.971882086	h
149.982698413	b
150.186757370	h
150.406303855	s
150.413673469	h
150.415555556	bl
150.614988662	h
150.818594104	b
150.823809524	h
150.858435374	bl
151.032947846	h
151.257959184	s
151.273809524	h
151.293718821	bl
151.491655329	h
151.715351474	b
151.718163265	h
151.725351474	bl
151.933877551	h
152.129614512	s
152.135759637	b
152.152585034	h
152.161723356	bl
152.375895692	h
152.591836735	h
152.595714286	bl
152.799637188	h
152.803809524	b
152.996099773	b
153.017369615	h
153.023786848	bl
153.060929705	s
153.228367347	h
153.446757370	bl
153.447619048	h
153.457210884	b
153.668752834	h
153.884126984	h
153.887664399	bl
153.898458050	s
154.094036281	h
154.316916100	h
154.318049887	bl
154.319795918	b
154.541043084	h
154.755487528	s
154.756077098	h
154.756145125	bl
154.977142857	h
155.183424036	b
155.194693878	bl
155.211405896	h
155.406417234	h
155.609251701	bl
155.618866213	s
155.620476190	b
155.636417234	h
155.839909297	h
156.059365079	bl
156.070272109	h
156.279591837	b
156.288231293	h
156.476213152	b
156.507142857	h
156.508185941	s
156.511814059	bl
156.711587302	h
156.941496599	h
156.945736961	b
156.947369615	bl
157.160816327	h
157.363922902	s
157.371768707	bl
157.384467120	h
157.594126984	h
157.769546485	b
157.808117914	bl
157.826848073	h
158.015260771	s
158.054739229	h
158.224671202	s
158.224807256	bl
158.275759637	h
158.491179138	h
158.665668934	bl
158.667755102	b
158.697324263	h
158.911269841	h
159.099455782	s
159.099478458	b
159.113219955	bl
159.131133787	h
159.341791383	h
159.549365079	bl
159.564965986	h
159.776848073	b
159.780793651	h
159.982040816	b
159.990362812	bl
159.996643991	h
160.009954649	s
160.203650794	h
160.422335601	bl
160.441541950	h
160.442857143	b
160.638798186	h
160.842834467	s
160.852267574	bl
160.864081633	h
161.073129252	h
161.282675737	bl
161.291655329	h
161.297006803	b
161.499705215	s
161.511133787	h
161.717165533	s
161.719863946	bl
161.723673469	h
161.935623583	h
162.146530612	bl
162.157936508	b
162.165646259	h
162.368117914	h
162.557188209	s
162.576281179	b
162.596666667	h
162.608299320	bl
162.813877551	h
163.038934240	bl
163.039070295	h
163.224761905	b
163.248956916	h
163.441927438	b
163.451201814	s
163.468503401	h
163.481292517	bl
163.672222222	h
163.890680272	h
163.900113379	bl
163.910793651	b
164.105646259	h
164.306689342	s
164.330975057	h
164.339115646	bl
164.534467120	h
164.740272109	bl
164.768594104	h
164.784104308	b
164.980702948	h
165.012267574	s
165.180770975	bl
165.206303855	h
165.245895692	s
165.416575964	h
165.614376417	b
165.627233560	bl
165.635555556	h
165.848412698	h
166.050453515	s
166.052743764	b
166.061927438	h
166.071746032	bl
166.275918367	h
166.496802721	h
166.523287982	bl
166.707324263	h
166.720702948	b
166.910612245	s
166.933832200	h
166.937823129	bl
166.944829932	b
167.169795918	h
167.359478458	bl
167.363922902	b
167.376893424	h
167.587709751	h
167.773628118	bl
167.794149660	s
167.807551020	h
168.017505669	h
168.219410431	bl
168.225102041	b
168.232267574	h
168.437188209	h
168.452448980	s
168.656349206	s
168.657392290	bl
168.658390023	h
168.870226757	h
169.075260771	b
169.088548753	bl
169.102335601	h
169.307392290	h
169.519070295	bl
169.522063492	s
169.527482993	b
169.528095238	h
169.741882086	h
169.962471655	h
169.965532880	b
169.967687075	bl
170.185736961	h
170.402244898	h
170.407120181	bl
170.410702948	s
170.413968254	b
170.640657596	h
170.835192744	b
170.843628118	bl
170.864897959	h
171.089750567	h
171.242222222	s
171.275283447	bl
171.314557823	h
171.525510204	h
171.704331066	bl
171.746666667	h
171.756371882	b
171.969024943	h
172.133650794	s
172.155600907	bl
172.180793651	h
172.398458050	h
172.568752834	bl
172.599841270	b
172.608004535	h
172.824784580	h
173.011927438	bl
173.018639456	s
173.046235828	h
173.051224490	b
173.266530612	h
173.437641723	bl
173.487052154	h
173.686621315	b
173.706303855	h
173.884104308	bl
173.901791383	b
173.918072562	s
173.918276644	h
174.125464853	h
174.298049887	b
174.318956916	bl
174.341428571	h
174.557573696	h
174.752154195	s
174.766258503	bl
174.771247166	h
174.985442177	h
175.183922902	bl
175.206575964	h
175.206984127	b
175.426870748	h
175.616961451	s
175.626031746	bl
175.650476190	h
175.870408163	h
176.074603175	bl
176.084240363	b
176.089931973	h
176.301609977	h
176.493333333	bl
176.498843537	b
176.516145125	h
176.516643991	s
176.734603175	h
176.906009070	bl
176.954353741	h
177.167369615	h
177.179909297	b
177.362063492	bl
177.384761905	h
177.419387755	b
177.444489796	s
177.605850340	h
177.823673469	h
177.836258503	b
177.839659864	bl
178.043083900	h
178.214943311	s
178.273537415	h
178.275532880	bl
178.487392290	h
178.690884354	bl
178.696666667	h
178.725850340	b
178.910476190	h
178.943129252	s
179.119750567	bl
179.133287982	h
179.165215420	s
179.358344671	h
179.560430839	b
179.567324263	bl
179.583741497	h
179.797482993	h
179.969773243	s
179.997528345	b
180.008367347	bl
180.015623583	h
180.223401361	h
180.433945578	bl
180.442267574	h
180.660000000	h
180.680884354	b
180.876326531	h
180.881428571	bl
180.886621315	s
180.898866213	b
181.081882086	h
181.292380952	h
181.307800454	bl
181.324195011	b
181.508911565	h
181.719251701	h
181.745600907	bl
181.782653061	s
181.931133787	h
182.149274376	h
182.171428571	b
182.178979592	bl
182.366984127	h
182.585600907	h
182.612244898	bl
182.625034014	s
182.792562358	h
183.007868481	h
183.031609977	bl
183.044761905	b
183.221723356	h
183.450090703	h
183.466258503	bl
183.471836735	s
183.523718821	b
183.673061224	h
183.882539683	bl
183.896009070	h
184.108208617	h
184.147414966	b
184.324920635	bl
184.326621315	h
184.344467120	s
184.371904762	b
184.538956916	h
184.757210884	h
184.775804989	bl
184.799365079	b
184.966439909	h
185.191179138	h
185.215328798	bl
185.243786848	s
185.424943311	h
185.648276644	h
185.664081633	bl
185.671292517	b
185.862154195	h
186.072154195	h
186.084784580	s
186.112403628	bl
186.282290249	h
186.507573696	h
186.528299320	bl
186.537664399	b
186.729886621	h
