157.778049887	h
158.354489796	b
158.911655329	s
159.339160998	b
159.470521542	b
159.876734694	s
160.034331066	s
160.558639456	b
161.126802721	s
161.415238095	b
161.701111111	b
161.828662132	b
162.265487528	h
162.779637188	b
163.355079365	s
163.786485261	b
163.939342404	b
164.535442177	h
165.061360544	b
165.626417234	s
165.916712018	b
166.174353741	b
166.327687075	b
166.824331066	h
167.293900227	b
167.866439909	s
168.381043084	b
168.937165533	b
169.847324263	h
170.133900227	h
170.387959184	h
170.957936508	b
171.260929705	b
172.360000000	b
173.189591837	b
174.328911565	h
174.630657596	h
174.880158730	h
175.445442177	b
175.754149660	b
176.848163265	b
177.686099773	b
178.782108844	h
179.094444444	s
179.365736961	h
179.885260771	b
180.171247166	b
181.053786848	b
181.302743764	b
182.138503401	b
182.723378685	b
182.982222222	b
184.124285714	b
185.254512472	b
185.809024943	b
186.375782313	b
186.933628118	b
187.510907029	b
188.090498866	s
188.315487528	b
188.604285714	b
188.747800454	b
189.190408163	h
189.750793651	b
190.309501134	s
190.723492063	b
190.879501134	b
191.396281179	h
191.964784580	b
192.549977324	s
192.830022676	b
193.087006803	b
193.228548753	b
193.655895692	h
194.220204082	b
194.791814059	s
195.193877551	b
195.371655329	b
195.774988662	s
195.896938776	s
196.462086168	b
197.061678005	s
197.295759637	b
197.578798186	b
197.734399093	b
198.143469388	h
198.716870748	b
199.275124717	s
199.707528345	b
199.851428571	b
200.367891156	h
200.945736961	b
201.536054422	s
201.767755102	b
202.052312925	b
202.211972789	b
202.658911565	h
203.156122449	b
203.725374150	s
204.293401361	b
204.877596372	b
205.422607710	b
205.988117914	s
206.272675737	b
206.551587302	b
206.715215420	b
207.120158730	h
207.662585034	b
208.277188209	s
208.678571429	b
208.829251701	b
209.354943311	h
209.914081633	b
210.471496599	s
210.746281179	b
211.026417234	b
211.193741497	b
211.615056689	h
212.142834467	b
212.746734694	s
213.092562358	b
213.286394558	b
213.708458050	s
213.844195011	s
214.368072562	b
214.973628118	s
215.228458050	b
215.511405896	b
215.671632653	b
216.119750567	h
216.653968254	b
217.230408163	s
217.605419501	b
217.770884354	b
218.345759637	h
218.870816327	b
219.403968254	s
219.716394558	b
219.990272109	b
220.151065760	b
220.619478458	h
221.066167800	b
222.241609977	b
222.781972789	b
