93.860453515	2
94.075147392	1
94.292539683	1
94.717913832	2
94.932018141	1
95.154081633	1
95.591678005	2
95.802585034	1
96.019024943	1
96.460226757	2
97.104195011	1
97.326326531	2
97.538503401	1
97.760136054	1
98.177142857	2
98.398117914	1
98.620430839	1
99.063083900	2
99.277324263	1
99.494829932	1
99.923718821	2
100.568730159	1
100.777301587	2
100.980362812	1
101.200793651	1
101.644965986	2
101.872721088	1
102.098934240	1
102.557936508	2
102.769342404	1
102.987913832	1
103.425895692	2
104.080181406	1
104.309365079	2
104.518752834	1
104.738503401	1
105.166802721	2
105.365668934	1
105.580725624	1
106.031632653	2
106.232811791	1
106.481473923	1
106.899750567	2
107.550068027	1
107.765011338	2
107.981678005	1
108.199455782	1
108.639365079	2
108.847891156	1
109.058571429	1
109.497709751	2
109.713514739	1
109.930907029	1
110.352925170	2
111.010022676	1
111.229954649	2
111.438820862	1
111.657709751	1
112.104172336	2
112.315351474	1
112.530816327	1
112.969886621	2
113.180385488	1
113.401836735	1
113.827482993	2
114.493990930	1
114.703786848	2
114.912448980	1
115.124761905	1
115.561768707	2
115.987936508	1
116.449523810	2
116.887369615	1
117.337210884	2
117.981383220	1
118.210748299	2
118.431746032	1
118.631156463	1
119.077437642	2
119.511133787	1
119.956916100	2
120.363401361	1
120.800566893	2
121.456190476	1
121.699138322	2
121.905351474	1
122.119886621	1
122.537936508	2
122.972176871	1
123.411020408	2
123.861315193	1
124.306235828	2
124.950000000	1
125.164965986	2
125.379047619	1
125.601814059	1
126.029523810	2
126.464036281	1
126.884421769	2
127.329659864	1
127.762403628	2
128.390181406	1
128.607074830	2
128.820907029	1
129.039433107	1
129.474807256	2
129.902721088	1
130.349365079	2
130.774716553	1
131.221768707	2
131.882335601	1
132.107936508	2
132.322653061	1
132.539115646	1
132.957120181	2
133.385963719	1
133.818027211	2
134.254693878	1
134.696712018	2
135.358798186	1
135.565804989	2
135.769591837	1
135.993922902	1
136.421088435	2
136.856984127	1
137.307324263	2
137.740249433	1
138.169977324	2
138.818095238	1
139.031904762	2
139.243945578	1
139.471156463	1
139.929931973	2
140.378367347	1
140.823401361	2
141.260249433	1
141.709047619	2
142.358616780	1
142.576235828	2
142.787369615	1
143.008843537	1
143.443922902	2
143.873061224	1
144.304126984	2
144.720136054	1
145.166961451	2
145.845941043	1
146.068276644	2
146.293219955	1
146.497210884	1
146.940975057	2
147.358798186	1
147.813038549	2
148.225034014	1
148.632063492	2
149.310362812	1
149.516802721	2
149.744195011	1
149.950362812	1
150.402494331	2
150.836598639	1
151.280068027	2
151.728049887	1
152.159410431	2
152.806643991	1
153.032879819	2
153.257732426	1
153.466757370	1
153.908775510	2
154.327052154	1
154.763809524	2
155.195963719	1
155.597301587	2
156.257074830	1
156.484580499	2
156.710997732	1
156.955396825	1
157.395646259	2
157.832789116	1
158.268480726	2
158.684353741	1
159.104920635	2
159.748004535	1
159.969115646	2
160.181882086	1
160.394263039	1
160.838321995	2
161.270725624	1
161.699614512	2
162.144217687	1
162.542222222	2
163.187619048	1
163.405850340	2
163.625034014	1
163.837528345	1
164.264535147	2
164.736734694	1
165.184648526	2
165.618639456	1
166.069365079	2
166.728480726	1
166.940725624	2
167.160045351	1
167.373650794	1
167.813446712	2
168.240816327	1
168.674535147	2
169.078798186	1
169.522403628	2
170.162789116	1
170.393650794	2
170.600566893	1
170.822222222	1
171.043741497	1
171.291496599	2
171.502811791	1
171.968956916	1
172.182403628	2
172.399977324	1
172.607936508	1
172.813718821	1
173.033650794	2
173.237823129	1
173.664784580	1
173.881111111	2
174.102131519	1
174.308412698	1
174.524308390	1
174.744671202	2
174.954308390	1
175.385419501	1
175.622766440	2
175.842766440	1
176.046666667	1
176.260884354	1
176.473174603	2
176.688934240	1
177.107619048	1
177.321746032	2
177.555124717	1
177.772743764	1
177.987891156	1
178.222380952	2
178.464965986	1
178.925487528	1
179.137188209	2
179.347369615	1
179.582154195	1
179.804240363	1
180.033854875	2
180.263446712	1
180.682426304	1
180.894603175	2
181.116054422	1
181.328594104	1
181.548798186	1
181.775646259	2
181.994897959	1
182.438185941	1
182.645034014	2
182.841587302	1
183.048299320	1
183.258390023	1
183.472970522	2
183.696757370	1
184.123287982	1
184.327551020	2
184.542811791	1
184.746031746	1
185.154195011	2
185.372380952	1
185.595646259	2
185.821043084	1
186.036507937	2
186.262335601	1
186.491224490	1
186.929909297	2
187.151088435	1
187.374308390	2
187.606598639	1
187.832176871	2
188.052040816	1
188.255419501	1
188.478730159	1
188.686303855	2
188.896281179	1
189.313650794	1
189.523922902	2
189.752970522	1
189.963990930	1
190.184535147	1
190.404081633	2
190.632947846	1
191.076439909	1
191.310317460	2
191.526462585	1
191.758526077	1
192.217936508	2
192.644013605	1
193.067732426	2
193.499954649	1
193.937074830	2
194.579977324	1
194.801859410	2
195.004444444	1
195.222018141	1
195.449637188	1
195.654875283	2
195.864376417	1
196.290566893	1
196.505668934	2
196.719863946	1
196.946235828	1
197.160861678	1
197.375963719	2
197.597210884	1
198.030544218	1
198.252040816	2
198.460793651	1
198.674058957	1
199.120748299	2
199.324807256	1
199.535238095	1
200.007596372	2
200.221678005	1
200.433990930	1
200.863922902	2
201.497142857	1
201.725623583	2
201.937891156	1
202.162358277	1
202.598390023	2
202.810612245	1
203.022380952	1
203.457936508	2
203.661746032	1
203.880000000	1
204.341700680	2
204.977528345	1
205.190816327	2
205.399614512	1
205.614852608	1
206.067505669	2
206.272154195	1
206.479206349	1
206.928843537	2
207.144648526	1
207.376938776	1
207.815260771	2
208.462018141	1
208.673333333	2
208.876326531	1
209.083968254	1
209.546439909	2
209.764172336	1
209.982244898	1
210.454784580	2
210.660770975	1
210.886643991	1
211.313854875	2
211.945600907	1
212.158140590	2
212.358140590	1
212.575782313	1
213.021473923	2
213.227052154	1
213.437346939	1
213.927346939	2
214.145396825	1
214.369455782	1
214.794081633	2
215.447324263	1
215.660612245	2
215.887868481	1
216.091292517	1
216.533809524	2
216.751247166	1
216.957800454	1
217.375034014	2
217.579863946	1
217.797460317	1
218.224126984	2
218.902494331	1
219.112607710	2
219.319637188	1
219.533401361	1
219.984807256	2
220.212517007	1
220.418480726	1
220.851473923	2
221.074308390	1
221.291859410	1
221.732154195	2
222.388730159	1
222.618072562	2
222.826553288	1
223.056462585	1
223.504331066	2
223.713219955	1
223.934920635	1
224.380748299	2
224.595192744	1
224.798185941	1
225.219229025	2
225.431451247	1
225.651587302	1
226.071473923	2
226.289818594	1
226.506530612	1
226.967256236	2
227.180204082	1
227.619160998	1
227.840181406	2
228.055804989	1
228.266122449	1
228.493696145	1
228.712947846	2
228.931043084	1
229.349070295	1
229.576122449	2
229.797392290	1
230.016961451	1
230.462698413	2
230.667210884	1
231.088526077	1
231.304671202	2
231.515600907	1
231.734399093	1
231.956009070	1
232.168684807	2
232.391247166	1
232.824648526	1
233.041292517	2
233.243605442	1
233.453764172	1
233.866689342	2
234.304693878	1
234.751383220	2
235.180317460	1
235.651224490	2
236.280612245	1
236.506349206	2
236.704784580	1
236.933560091	1
237.380680272	2
237.808888889	1
238.269591837	2
238.717120181	1
239.144535147	2
239.787437642	1
240.007369615	2
240.225668934	1
240.451473923	1
240.899546485	2
241.335351474	1
241.762743764	2
242.201972789	1
242.632176871	2
243.280657596	1
243.514308390	2
243.718117914	1
243.922108844	1
244.356349206	2
244.781156463	1
245.216349206	2
245.656575964	1
246.084195011	2
246.704988662	1
246.912494331	2
247.131995465	1
247.364172336	1
247.814784580	2
248.251632653	1
248.715782313	2
249.132993197	1
249.563900227	2
250.223015873	1
250.451201814	2
250.670045351	1
250.887414966	1
251.327551020	2
251.754784580	1
252.200884354	2
252.624489796	1
253.058344671	2
253.715351474	1
253.924489796	2
254.145124717	1
254.368004535	1
254.582154195	1
254.806054422	2
255.011269841	1
255.452607710	1
255.687142857	2
255.897142857	1
256.117165533	1
256.354965986	1
256.570294785	2
256.785487528	1
257.224761905	1
257.442947846	2
257.649659864	1
257.870793651	1
258.083356009	1
258.305079365	2
258.526213152	1
258.970861678	1
259.201927438	2
259.406235828	1
259.620430839	1
259.836984127	1
260.063356009	2
260.293129252	1
260.751451247	1
260.968571429	2
261.185328798	1
261.396643991	1
261.613741497	1
261.833061224	2
262.057891156	1
262.482018141	1
262.697233560	2
262.908004535	1
263.120294785	1
263.334489796	1
263.549682540	2
263.758571429	1
264.181451247	1
264.402993197	2
264.622494331	1
264.841088435	1
265.051451247	1
265.281065760	2
265.504988662	1
265.945782313	1
266.154897959	2
266.366507937	1
266.587006803	1
266.812902494	1
267.034308390	2
267.248798186	1
267.682947846	1
267.894535147	2
268.101451247	1
268.318390023	1
